user_id,week_start,week_end,week_number,walking,in bus,in train,in passenger vehicle,running,cycling,total,sustainable,percent_sustainable
1061603397,2025-03-31,2025-04-06,2025-W14,0,0,0,88.144516234,0,0,88.145,0,0.0
1061603397,2025-04-07,2025-04-13,2025-W15,2.7676156460000003,0,0,276.54674499500004,0,0,279.314,2.768,0.99
1061603397,2025-04-14,2025-04-20,2025-W16,3.1160388159999997,0,0,139.872067262,0,0,142.988,3.116,2.18
1061603397,2025-04-21,2025-04-27,2025-W17,8.558325927,0.186811676,65.02812060500001,234.37528741500006,0,0,308.149,73.773,23.94
1061603397,2025-04-28,2025-05-04,2025-W18,10.104768303,0,0,121.17852227700001,0,0,131.283,10.105,7.7
1061603397,2025-05-05,2025-05-11,2025-W19,11.402670229000002,0,0,281.4460654299999,0,0,292.849,11.403,3.89
1061603397,2025-05-12,2025-05-18,2025-W20,3.87153736,0,0,225.31318212800005,0,3.120509766,232.305,6.992,3.01
1061603397,2025-05-19,2025-05-25,2025-W21,0.184373444,0,0,216.789288692,0,0,216.974,0.184,0.08
1061603397,2025-05-26,2025-06-01,2025-W22,3.572687094,0,0,142.706584777,0,0,146.279,3.573,2.44
1061603397,2025-06-02,2025-06-08,2025-W23,1.442048737,0,0,171.136812834,0,0,172.579,1.442,0.84
1061603397,2025-06-09,2025-06-15,2025-W24,5.479446211000001,0,0,130.16854404000003,0,0,135.648,5.479,4.04
1061603397,2025-06-16,2025-06-22,2025-W25,0,0,0,0.173654236,0,0,0.174,0,0.0
1094978147,2025-06-02,2025-06-08,2025-W23,0.31727218599999996,0,0,12.709843734,0,0,13.027,0.317,2.44
1094978147,2025-06-09,2025-06-15,2025-W24,4.843696685,22.919123596,0,47.983987243,0,3.051545654,78.798,30.814,39.11
1094978147,2025-06-16,2025-06-22,2025-W25,0.8570837099999999,9.092508057,0,0,0,0,9.95,9.95,100.0
1135308840,2025-03-31,2025-04-06,2025-W14,9.290269508,0,20.246904297,154.542178192,0,0,184.079,29.537,16.05
1135308840,2025-04-07,2025-04-13,2025-W15,9.091893372,0,59.82517187500001,213.915513489,0,0,282.833,68.917,24.37
1135308840,2025-04-14,2025-04-20,2025-W16,8.240724793,0,61.189002198,206.88425131299996,0,0,276.314,69.43,25.13
1135308840,2025-04-21,2025-04-27,2025-W17,4.814700683999999,0,40.542519532,233.777601136,0,0,279.135,45.357,16.25
1135308840,2025-04-28,2025-05-04,2025-W18,3.899030029,0,20.430960938000002,55.87281082,0,0.300001953,80.503,24.63,30.6
1135308840,2025-05-05,2025-05-11,2025-W19,3.871196857,0,40.61230664,43.316236511,0,0,87.8,44.484,50.66
1135308840,2025-05-12,2025-05-18,2025-W20,2.976903443,0,40.210501953,122.98353597900001,0,0,166.171,43.187,25.99
1135308840,2025-05-19,2025-05-25,2025-W21,3.926366363,0,40.089749999999995,33.77390496900001,0,0,77.79,44.016,56.58
1135308840,2025-05-26,2025-06-01,2025-W22,7.100300629,0,61.12504147300001,134.978454376,0,0,203.204,68.225,33.57
1135308840,2025-06-02,2025-06-08,2025-W23,2.295598408,0,0,114.934260911,0,0,117.23,2.296,1.96
1135308840,2025-06-09,2025-06-15,2025-W24,15.140320113000001,4.547359619,467.672684083,178.32682895,0,0,665.687,487.36,73.21
1135308840,2025-06-16,2025-06-22,2025-W25,5.0397551279999995,0,59.504023438000004,94.06164746,0,1.162520264,159.768,65.706,41.13
1149948917,2025-03-31,2025-04-06,2025-W14,0.6620440673828125,9.000624755859375,0,125.83041827392579,0,0,135.493,9.663,7.13
1149948917,2025-04-07,2025-04-13,2025-W15,5.981483947753906,55.52123535156251,0,72.97022613525391,0,0,134.473,61.503,45.74
1149948917,2025-04-14,2025-04-20,2025-W16,0.8371539611816406,31.03787841796875,0,78.29813569641114,0,0,110.173,31.875,28.93
1149948917,2025-04-21,2025-04-27,2025-W17,48.18737060546875,21.6655400390625,0,243.62019940185544,0,0,313.473,69.853,22.28
1149948917,2025-04-28,2025-05-04,2025-W18,1.886712158203125,19.4605361328125,0,60.637209899902345,0,0,81.984,21.347,26.04
1149948917,2025-05-05,2025-05-11,2025-W19,6.300776123046876,24.56916357421875,0,119.07440609741211,0,0,149.944,30.87,20.59
1149948917,2025-05-12,2025-05-18,2025-W20,24.976361389160154,52.9522109375,116.50556054687502,89.90482189941407,0,0,284.339,194.434,68.38
1149948917,2025-05-19,2025-05-25,2025-W21,9.08137387084961,68.1086455078125,0,194.5347240600586,0,0,271.725,77.19,28.41
1149948917,2025-05-26,2025-06-01,2025-W22,1.0431248168945313,10.356605957031249,0,137.8395634765625,0,0,149.239,11.4,7.64
1149948917,2025-06-02,2025-06-08,2025-W23,2.5728731079101563,14.288887207031252,0,217.22616131591798,0,0,234.088,16.862,7.2
1149948917,2025-06-09,2025-06-15,2025-W24,158.17390625,21.3105693359375,0,370.5198154296876,0,0,550.004,179.484,32.63
1149948917,2025-06-16,2025-06-22,2025-W25,0,0,0,15.513861083984377,0,0,15.514,0,0.0
1151255750,2025-03-31,2025-04-06,2025-W14,9.808608383000001,0.107155846,234.31599609399998,285.264988219,0,0.399323395,529.896,244.631,46.17
1151255750,2025-04-07,2025-04-13,2025-W15,9.449362885,49.181541748,407.564599608,248.46713226600002,0,1.486162964,716.149,467.682,65.31
1151255750,2025-04-14,2025-04-20,2025-W16,14.649393204,2.8605155030000002,302.48568261500003,77.32754388499998,0,1.391421143,398.715,321.387,80.61
1151255750,2025-04-21,2025-04-27,2025-W17,11.807242234,1.296732544,142.91965039000002,187.049189208,0,1.35627832,344.429,157.38,45.69
1151255750,2025-04-28,2025-05-04,2025-W18,6.8455901180000005,26.559477051000002,185.59941406200002,46.392363526000004,0,0,265.397,219.004,82.52
1151255750,2025-05-05,2025-05-11,2025-W19,9.35026007,3.562199646,412.315091796,308.462619278,0,2.871811158,736.562,428.099,58.12
1151255750,2025-05-12,2025-05-18,2025-W20,5.966815049,1.060259399,157.959753906,345.3629261330001,0,4.176504395,514.526,169.163,32.88
1151255750,2025-05-19,2025-05-25,2025-W21,8.026422644,44.77632470699999,312.1273125,125.20487214699999,0,1.324544556,491.459,366.255,74.52
1151255750,2025-05-26,2025-06-01,2025-W22,11.946573959,8.522472717,565.406042968,142.814589106,0,2.758443359,731.448,588.634,80.48
1151255750,2025-06-02,2025-06-08,2025-W23,16.136040008,11.016895508000001,0,160.112318726,0,1.685632202,188.951,28.839,15.26
1151255750,2025-06-09,2025-06-15,2025-W24,14.692007543999999,2.147011597,102.88374999999999,128.459111877,0,1.277105469,249.459,121.0,48.5
1151255750,2025-06-16,2025-06-22,2025-W25,1.105518677,2.869877686,60.59883593799999,6.459318848,0,0,71.034,64.574,90.91
1177001329,2025-03-31,2025-04-06,2025-W14,2.546910995483398,0,45.585234375,187.3988854675293,0,0,235.531,48.132,20.44
1177001329,2025-04-07,2025-04-13,2025-W15,11.921995010375976,7.57598828125,118.322857421875,381.12076953125006,0,0,518.942,137.821,26.56
1177001329,2025-04-14,2025-04-20,2025-W16,8.411744461059572,0,60.129578125,356.0924626464843,0,0,424.634,68.541,16.14
1177001329,2025-04-21,2025-04-27,2025-W17,41.58506665039063,0,62.8991328125,438.1814819641114,2.259321044921875,0,544.925,106.744,19.59
1177001329,2025-04-28,2025-05-04,2025-W18,12.07081495666504,0,15.5887587890625,242.92435470581054,0,0,270.584,27.66,10.22
1177001329,2025-05-05,2025-05-11,2025-W19,3.3652747955322266,0,0,207.2488744201661,0,0,210.614,3.365,1.6
1177001329,2025-05-12,2025-05-18,2025-W20,5.318418075561524,0.13125567626953125,64.3214453125,311.329469177246,0,0,381.101,69.771,18.31
1177001329,2025-05-19,2025-05-25,2025-W21,9.774172760009765,31.793421875,129.032443359375,461.43189474487303,0,0,632.032,170.6,26.99
1177001329,2025-05-26,2025-06-01,2025-W22,11.520442260742186,0,150.501078125,201.56806811523435,0,0,363.59,162.022,44.56
1177001329,2025-06-02,2025-06-08,2025-W23,8.692128448486327,0,176.0666787109375,269.0771936187744,0,0,453.836,184.759,40.71
1177001329,2025-06-09,2025-06-15,2025-W24,2.8885417785644534,0,83.195427734375,416.9338328247069,0,0,503.018,86.084,17.11
1177001329,2025-06-16,2025-06-22,2025-W25,0,0,0,84.77872546386719,0,0,84.779,0,0.0
1200608477,2025-03-31,2025-04-06,2025-W14,15.709546048999998,105.686417968,0,174.605946427,4.330566406,0,300.332,125.727,41.86
1200608477,2025-04-07,2025-04-13,2025-W15,9.876299156,0,0,96.470625393,4.85334375,0,111.2,14.73,13.25
1200608477,2025-04-14,2025-04-20,2025-W16,10.602190184999998,109.285556641,0,190.18528100799998,11.011711426,0,321.085,130.899,40.77
1200608477,2025-04-21,2025-04-27,2025-W17,15.434639436000001,152.540171875,0,427.1935639519999,0,0,595.168,167.975,28.22
1200608477,2025-04-28,2025-05-04,2025-W18,9.969629470000001,54.309031250000004,0,159.47301786799997,4.736482422,0,228.488,69.015,30.21
1200608477,2025-05-05,2025-05-11,2025-W19,8.73782869,81.58064746000001,0,124.734605091,0,0,215.053,90.318,42.0
1200608477,2025-05-12,2025-05-18,2025-W20,6.884138672000001,85.474757812,0,174.818405181,0,0,267.177,92.359,34.57
1200608477,2025-05-19,2025-05-25,2025-W21,4.411435791,7.137818848,0,139.463745283,4.398850586,0,155.412,15.948,10.26
1200608477,2025-05-26,2025-06-01,2025-W22,3.8852263330000003,5.186980225,0,75.936380188,0,0,85.009,9.072,10.67
1200608477,2025-06-02,2025-06-08,2025-W23,4.639052625,0,0,175.33259015,0,0,179.972,4.639,2.58
1200608477,2025-06-09,2025-06-15,2025-W24,2.816752036,0,0,121.84441864300001,0,1.95558313,126.617,4.772,3.77
1200608477,2025-06-16,2025-06-22,2025-W25,0.131199005,0,0,3.422594971,0,2.694433105,6.248,2.826,45.22
1208221432,2025-03-31,2025-04-06,2025-W14,8.247202062,7.924077393,0,0,0,0,16.171,16.171,100.0
1208221432,2025-04-07,2025-04-13,2025-W15,21.847235892000004,6.667777099,202.832109374,1.656853149,0,0,233.004,231.347,99.29
1208221432,2025-04-14,2025-04-20,2025-W16,0.9046391290000001,0,0,206.28261196900002,0,0,207.187,0.905,0.44
1208221432,2025-04-21,2025-04-27,2025-W17,1.976187317,0,0,169.647960938,0,0,171.624,1.976,1.15
1208221432,2025-04-28,2025-05-04,2025-W18,3.6661196439999997,0,0,20.738959839000003,0,0,24.405,3.666,15.02
1208221432,2025-05-05,2025-05-11,2025-W19,9.499284301,0,126.351035156,133.191052613,0,0,269.041,135.85,50.49
1208221432,2025-05-12,2025-05-18,2025-W20,3.4230911400000004,26.83101172,289.156386718,131.827697538,0,0,451.238,319.41,70.79
1208221432,2025-05-19,2025-05-25,2025-W21,6.924072494,21.0533562,0,0,0,0,27.977,27.977,100.0
1208221432,2025-05-26,2025-06-01,2025-W22,10.919887236000001,0.54540155,211.744492187,81.591572265,0,0,304.801,223.21,73.23
1208221432,2025-06-02,2025-06-08,2025-W23,6.112861673,0,0,4.302546631,0,0,10.415,6.113,58.69
1208221432,2025-06-09,2025-06-15,2025-W24,4.362261809,0,0,0,0,0,4.362,4.362,100.0
1208221432,2025-06-16,2025-06-22,2025-W25,0.785287841,0,0,0,0,0,0.785,0.785,100.0
1244177188,2025-03-31,2025-04-06,2025-W14,3.347398591,39.860484375,0,38.296127564,0,0,81.504,43.208,53.01
1244177188,2025-04-07,2025-04-13,2025-W15,5.685870056,23.376231444999995,0,199.06508845699997,0,0,228.127,29.062,12.74
1244177188,2025-04-14,2025-04-20,2025-W16,13.713142253000001,45.434397217000004,0,71.007896377,0,1.694665649,131.85,60.842,46.14
1244177188,2025-04-21,2025-04-27,2025-W17,14.879180427999998,0,0,260.58177667300004,0,4.219142822,279.68,19.098,6.83
1244177188,2025-04-28,2025-05-04,2025-W18,5.5144177,18.573742676,139.970375,176.62907513399998,0,0,340.688,164.059,48.16
1244177188,2025-05-05,2025-05-11,2025-W19,5.177377552,63.375786723000004,0,159.57638817400002,0,1.3404646,229.47,69.894,30.46
1244177188,2025-05-12,2025-05-18,2025-W20,12.911228046000002,9.783393310000001,0,155.835260878,0,3.3311352540000003,181.861,26.026,14.31
1244177188,2025-05-19,2025-05-25,2025-W21,3.005523591,20.24509961,0,64.33200592099999,0,1.66626001,89.249,24.917,27.92
1244177188,2025-05-26,2025-06-01,2025-W22,11.577222639999999,3.754686035,0,345.6862747790001,0,0,361.018,15.332,4.25
1244177188,2025-06-02,2025-06-08,2025-W23,11.769632541,1.826007202,88.325648438,281.30789709500004,0,1.685864258,384.915,103.607,26.92
1244177188,2025-06-09,2025-06-15,2025-W24,11.551983564,24.920452637000004,0,221.097866578,0,0,257.57,36.472,14.16
1244177188,2025-06-16,2025-06-22,2025-W25,3.482242187,0,0,0,0,0,3.482,3.482,100.0
1279742880,2025-03-31,2025-04-06,2025-W14,25.422667297363283,0,0,123.82502513122556,0,0,149.248,25.423,17.03
1279742880,2025-04-07,2025-04-13,2025-W15,5.5534951171875,0,0,85.77262307739258,0,0,91.326,5.553,6.08
1279742880,2025-04-14,2025-04-20,2025-W16,8.481208343505859,0,0,201.32437320709226,0,0,209.806,8.481,4.04
1279742880,2025-04-21,2025-04-27,2025-W17,15.007899044036865,0,0,160.0872721633911,0,0,175.095,15.008,8.57
1279742880,2025-04-28,2025-05-04,2025-W18,14.237338264465333,0,0,252.4136042480469,0,0,266.651,14.237,5.34
1279742880,2025-05-05,2025-05-11,2025-W19,8.287165275573729,3.878262939453125,0,174.37222073364256,0,0,186.538,12.165,6.52
1279742880,2025-05-12,2025-05-18,2025-W20,15.287993492126464,0,0,194.74154734802246,0,0,210.03,15.288,7.28
1279742880,2025-05-19,2025-05-25,2025-W21,9.017663784027098,0,0,159.45902990722655,0,0,168.477,9.018,5.35
1279742880,2025-05-26,2025-06-01,2025-W22,8.646226341247559,0,0,173.0076204223633,0,0,181.654,8.646,4.76
1279742880,2025-06-02,2025-06-08,2025-W23,16.75815061569214,0,0,548.7410625,0,0,565.499,16.758,2.96
1279742880,2025-06-09,2025-06-15,2025-W24,6.233147544860841,25.8311953125,0,394.4721618804931,0,0,426.537,32.064,7.52
1279742880,2025-06-16,2025-06-22,2025-W25,4.3041609802246095,165.21853125,0,117.673498046875,0,0,287.196,169.523,59.03
1279770438,2025-03-31,2025-04-06,2025-W14,1.61670369,4.227787108999999,0,75.41415405200001,0,0,81.259,5.844,7.19
1279770438,2025-04-07,2025-04-13,2025-W15,9.413615212,39.654045166,0,46.98005371,0,5.536243653,101.584,54.604,53.75
1279770438,2025-04-14,2025-04-20,2025-W16,6.766799935,38.917261719,37.990875488,51.853565858,0,6.20134616,141.73,89.876,63.41
1279770438,2025-04-21,2025-04-27,2025-W17,5.439234427,4.049164093,107.95167748899999,98.40320684699998,0,0,215.843,117.44,54.41
1279770438,2025-04-28,2025-05-04,2025-W18,0.244486523,3.918968262,35.004410156,57.14722722700001,0,8.097274901999999,104.412,47.265,45.27
1279770438,2025-05-05,2025-05-11,2025-W19,2.675795259,7.6785219730000005,0,47.062520570000004,0,2.700159546,60.117,13.054,21.72
1279770438,2025-05-12,2025-05-18,2025-W20,3.170907494,4.489988403999999,69.865597656,27.513287399000003,0,7.545623963000001,112.585,85.072,75.56
1279770438,2025-05-19,2025-05-25,2025-W21,0.193015259,0,38.001890625,56.840764336,0,1.8611541749999998,96.897,40.056,41.34
1279770438,2025-05-26,2025-06-01,2025-W22,3.3863468930000002,2.7789272460000003,0,87.929531692,1.098031006,2.960289062,98.153,10.224,10.42
1279770438,2025-06-02,2025-06-08,2025-W23,8.635704741,0,0,13.282671509000002,0,5.8267401119999995,27.745,14.462,52.13
1279770438,2025-06-09,2025-06-15,2025-W24,0,3.601069336,35.016453125,48.71299429500001,0,4.877054015000001,92.208,43.495,47.17
1279770438,2025-06-16,2025-06-22,2025-W25,1.4964648440000001,1.695684937,36.37703125,24.688316894,0,0,64.257,39.569,61.58
1356227403,2025-03-31,2025-04-06,2025-W14,8.423486251831054,97.08364599609375,0,415.35418878173834,0,0,520.861,105.507,20.26
1356227403,2025-04-07,2025-04-13,2025-W15,13.870462341308594,9.078958984375,260.2654375,646.0917344360353,0,0,929.307,283.215,30.48
1356227403,2025-04-14,2025-04-20,2025-W16,2.8955194091796876,7.90151806640625,199.8548203125,698.3472955932618,0,0,908.999,210.652,23.17
1356227403,2025-04-21,2025-04-27,2025-W17,0.45661480712890623,0,0,274.94536898803705,0,0,275.402,0.457,0.17
1356227403,2025-04-28,2025-05-04,2025-W18,11.775136306762695,0,0,623.5568105773926,0,0,635.332,11.775,1.85
1356227403,2025-05-05,2025-05-11,2025-W19,2.387424499511719,7.88764453125,90.00076953125,467.27835131835934,0,0,567.554,100.276,17.67
1356227403,2025-05-12,2025-05-18,2025-W20,9.962963485717776,0,0,602.4831686401367,0,12.049259277343749,624.495,22.012,3.52
1356227403,2025-05-19,2025-05-25,2025-W21,2.8322460632324216,0,0,490.3800048217774,0,0,493.212,2.832,0.57
1356227403,2025-05-26,2025-06-01,2025-W22,1.3003729248046874,0,0,574.5591155395508,0,0,575.859,1.3,0.23
1356227403,2025-06-02,2025-06-08,2025-W23,4.507833847045898,0,0,446.61502349853504,0,0,451.123,4.508,1.0
1356227403,2025-06-09,2025-06-15,2025-W24,1.5458211975097655,0,0,346.9530356445314,0,0,348.499,1.546,0.44
1356227403,2025-06-16,2025-06-22,2025-W25,0,0,0,32.81173809814453,0,0,32.812,0,0.0
1540980924,2025-03-31,2025-04-06,2025-W14,9.110118732,0,0,0,0,0,9.11,9.11,100.0
1540980924,2025-04-07,2025-04-13,2025-W15,24.654435019,4.7484890140000005,61.351871094,46.078902466,0,0,136.834,90.755,66.32
1540980924,2025-04-14,2025-04-20,2025-W16,6.021539671999999,0,107.568984375,82.31191098000001,0,0,195.902,113.591,57.98
1540980924,2025-04-21,2025-04-27,2025-W17,0.920731517,0,0,124.09998344099999,0,0,125.021,0.921,0.74
1540980924,2025-04-28,2025-05-04,2025-W18,5.180913510000001,0,0,110.17537656699997,0,0,115.356,5.181,4.49
1540980924,2025-05-05,2025-05-11,2025-W19,10.814251647,7.268234374,137.37278125,121.79997265600001,0,0,277.255,155.455,56.07
1540980924,2025-05-12,2025-05-18,2025-W20,14.689877910999998,10.730040283000001,185.718582031,13.136284667,0,0,224.275,211.139,94.14
1540980924,2025-05-19,2025-05-25,2025-W21,14.795029138000002,0,0,0,0,0,14.795,14.795,100.0
1540980924,2025-05-26,2025-06-01,2025-W22,14.091569750000001,1.664849609,105.90246875,48.91805127,0,0,170.577,121.659,71.32
1540980924,2025-06-02,2025-06-08,2025-W23,16.979735251999998,5.313145264,0,4.006358154,2.143673584,0,28.443,24.437,85.91
1540980924,2025-06-09,2025-06-15,2025-W24,13.212609984000002,0,0,0,0,0,13.213,13.213,100.0
1540980924,2025-06-16,2025-06-22,2025-W25,4.894796981,5.298439942,0,0,0,0,10.193,10.193,100.0
1610747498,2025-03-31,2025-04-06,2025-W14,1.3896043548583985,0,0,44.1785454711914,0,0,45.568,1.39,3.05
1610747498,2025-04-07,2025-04-13,2025-W15,16.59695098876953,0,0,18.35508203125,0,0,34.952,16.597,47.48
1610747498,2025-04-14,2025-04-20,2025-W16,11.058480346679687,14.026463989257813,315.22180273437505,96.93070239257811,0,0,437.237,340.307,77.83
1610747498,2025-04-21,2025-04-27,2025-W17,20.24248582458496,237.81888696289062,0,47.55913653564453,0,0,305.621,258.061,84.44
1610747498,2025-04-28,2025-05-04,2025-W18,16.511204658508298,0,0,204.3202446460724,0,0,220.831,16.511,7.48
1610747498,2025-05-05,2025-05-11,2025-W19,15.692126220703125,0,0,144.44210833740232,0,0,160.134,15.692,9.8
1610747498,2025-05-12,2025-05-18,2025-W20,11.711008926391603,55.95573291015626,79.0961015625,55.76255767822265,0,0,202.525,146.763,72.47
1610747498,2025-05-19,2025-05-25,2025-W21,10.213329193115234,4.118250640869141,98.73443359375,65.56577374267577,0,0,178.632,113.066,63.3
1610747498,2025-05-26,2025-06-01,2025-W22,26.7499228515625,0,0,34.555788940429686,0,0,61.306,26.75,43.63
1610747498,2025-06-02,2025-06-08,2025-W23,11.256852676391603,0,156.47705468750002,39.42759411621094,0,0,207.162,167.734,80.97
1610747498,2025-06-09,2025-06-15,2025-W24,19.116551696777346,0,0,30.551436523437502,0,0,49.668,19.117,38.49
1610747498,2025-06-16,2025-06-22,2025-W25,3.2202233276367185,0,0,184.94855444335937,0,0,188.169,3.22,1.71
165427650,2025-03-31,2025-04-06,2025-W14,12.253384982000002,15.350519653000001,0,223.79865251800004,0,0,251.403,27.604,10.98
165427650,2025-04-07,2025-04-13,2025-W15,12.189233860000002,22.263106202,0,102.86318164,0,1.01827887,138.334,35.471,25.64
165427650,2025-04-14,2025-04-20,2025-W16,2.5437976999999994,0,0,127.22196093600002,0,0,129.766,2.544,1.96
165427650,2025-04-21,2025-04-27,2025-W17,5.378583557,0,0,262.34263134699995,0,0,267.721,5.379,2.01
165427650,2025-04-28,2025-05-04,2025-W18,17.56260875,0,0,370.61929867500004,0,23.634168457,411.816,41.197,10.0
