user_id,date,walking,in bus,in train,in passenger vehicle,running,cycling,total,sustainable,percent_sustainable
1000848025,2025-05-06,3.797623124,2.70628418,0,3.250693604,0,0,9.755,6.504,66.68
1000848025,2025-05-07,0.770279266,0,0,3.575717285,0,0,4.346,0.77,17.72
1000848025,2025-05-08,1.0744731440000002,10.399332031,0,34.899316406,0,0,46.373,11.474,24.74
1000848025,2025-05-09,0,0,0,4.21103125,0,0,4.211,0,0.0
1000848025,2025-05-10,0.866458069,0,0,55.337496215,0,0,56.204,0.866,1.54
1000848025,2025-05-11,1.4162902830000001,0,0,29.203207030999998,0,0,30.619,1.416,4.63
1000848025,2025-05-12,10.579473602,0,0,119.885029297,0,0,130.465,10.579,8.11
1000848025,2025-05-13,3.615767609,0,150.806390625,30.358385743,0,0,184.781,154.422,83.57
1000848025,2025-05-14,2.4280239249999997,1.402551514,54.343777344,0,0,0,58.174,58.174,100.0
1000848025,2025-05-15,1.696831207,6.191864258,0,79.919143555,0,0,87.808,7.889,8.98
1000848025,2025-05-16,0,0,0,46.125489136,0,0,46.125,0,0.0
1000848025,2025-05-17,0,0,0,5.785329834,0,0,5.785,0,0.0
1000848025,2025-05-18,1.27668042,0,0,27.049049805000003,0,0,28.326,1.277,4.51
1000848025,2025-05-19,1.365515747,0,57.340875,5.373187743999999,0,0,64.08,58.706,91.61
1000848025,2025-05-20,0.9658399959999999,0,0,0,0,0,0.966,0.966,100.0
1000848025,2025-05-21,1.3833203120000002,0,0,0,0,0,1.383,1.383,100.0
1000848025,2025-05-22,3.216002991,0,0,26.803795898,0,0,30.02,3.216,10.71
1000848025,2025-05-23,0,0,0,1.4993845209999999,0,0,1.499,0,0.0
1000848025,2025-05-24,0,0,0,18.96846582,0,0,18.968,0,0.0
1000848025,2025-05-25,1.400376983,0,0,55.626128906000005,0,0,57.027,1.4,2.46
1000848025,2025-05-26,0.452498291,0,0,60.560634766,0,0,61.013,0.452,0.74
1000848025,2025-05-27,0.510902542,0,0,0,0,0,0.511,0.511,100.0
1000848025,2025-05-28,0.763352173,0,0,0,0,0,0.763,0.763,100.0
1000848025,2025-05-29,0,0,0,43.081764648000004,0,0,43.082,0,0.0
1000848025,2025-05-30,0,0,0,4.287517090000001,0,0,4.288,0,0.0
1000848025,2025-05-31,0,0,0,21.987118164,0,0,21.987,0,0.0
1000848025,2025-06-01,0,0,0,19.878638237,0,0,19.879,0,0.0
1000848025,2025-06-02,0,0,0,25.2341604,0,2.4884646,27.723,2.488,8.98
1000848025,2025-06-03,1.2353499460000001,0,55.792640625,5.859741699,0,0,62.888,57.028,90.68
1000848025,2025-06-05,1.1163618629999998,3.456228027,27.299472656,43.172352783,0,0,75.044,31.872,42.47
1000848025,2025-06-06,0.076682022,0,0,28.831488282000002,0,0,28.908,0.077,0.27
1000848025,2025-06-07,0,0,0,28.248560059,0,0,28.249,0,0.0
1000848025,2025-06-08,0,0,0,16.54376953,0,0,16.544,0,0.0
1000848025,2025-06-09,0,0,0,34.070555725000006,0,0,34.071,0,0.0
1000848025,2025-06-10,0.213578888,0,17.614503906000003,17.119322754000002,0,0,34.947,17.828,51.01
1000848025,2025-06-11,1.193767639,3.88803418,0,0,0,0,5.082,5.082,100.0
1000848025,2025-06-12,1.534419709,0,0,36.84150206,0,0,38.376,1.534,4.0
1000848025,2025-06-13,0,0,0,50.237784180000006,0,0,50.238,0,0.0
1000848025,2025-06-14,0,0,0,11.913124023,0,0,11.913,0,0.0
1000848025,2025-06-15,0.16297697400000002,0,0,72.75249878,0,0,72.915,0.163,0.22
1007442293,2025-04-01,1.0608002319335939,6.46949951171875,0,0,0,0,7.53,7.53,100.0
1007442293,2025-04-04,0.6467176246643067,10.27966845703125,0,0,0,0,10.926,10.926,100.0
1007442293,2025-04-05,0,0,0,3.152498291015625,0,0,3.152,0,0.0
1007442293,2025-04-06,0,0,0,29.0861611328125,0,0,29.086,0,0.0
1007442293,2025-04-07,0.44678817749023436,0,0,51.893785156250004,0,0,52.341,0.447,0.85
1007442293,2025-04-08,1.5914340820312498,0,0,63.11017327880858,0,0,64.702,1.591,2.46
1007442293,2025-04-09,1.6167566528320312,0,0,48.96861132812501,0,0,50.585,1.617,3.2
1007442293,2025-04-10,2.133944549560547,12.138546386718751,0,0,0,0,14.272,14.272,100.0
1007442293,2025-04-11,1.597527313232422,11.4441630859375,0,5.766402587890624,0,0,18.808,13.042,69.34
1007442293,2025-04-12,0,0,0,14.930976928710937,0,0,14.931,0,0.0
1007442293,2025-04-13,0,0,0,18.307835937500002,0,0,18.308,0,0.0
1007442293,2025-04-14,0,0,0,41.62644433593749,0,0,41.626,0,0.0
1007442293,2025-04-15,2.1777928466796874,12.1024111328125,0,0,0,0,14.28,14.28,100.0
1007442293,2025-04-16,2.9229392318725584,11.72977392578125,0,8.70473193359375,0,0,23.357,14.653,62.73
1007442293,2025-04-17,1.1822371215820313,13.1150615234375,0,31.097047363281252,0,0,45.394,14.297,31.5
1007442293,2025-04-18,5.61309033203125,0,0,5.728964111328125,0,0,11.342,5.613,49.49
1007442293,2025-04-19,0,0,0,14.0124853515625,0,0,14.012,0,0.0
1007442293,2025-04-20,0,0,0,18.810060791015626,0,0,18.81,0,0.0
1007442293,2025-04-21,0.2780186538696289,0,0,33.98657598876953,0,0,34.265,0.278,0.81
1007442293,2025-04-22,8.698239807128907,14.794116088867188,0,0,0,0,23.492,23.492,100.0
1007442293,2025-04-23,3.5685564422607423,11.7952216796875,0,0,0,0,15.364,15.364,100.0
1007442293,2025-04-24,0.14657781982421875,0,0,19.13993017578125,0,0,19.287,0.147,0.76
1007442293,2025-04-25,1.3509068603515626,0,0,33.338291015625,0,0,34.689,1.351,3.89
1007442293,2025-04-26,3.9366611328125,0,0,25.651296142578126,0,0,29.588,3.937,13.3
1007442293,2025-04-27,0,0,0,63.1635166015625,0,0,63.164,0,0.0
1007442293,2025-04-28,0,0,0,45.88897412109375,0,0,45.889,0,0.0
1007442293,2025-04-29,1.736763458251953,13.359555664062501,0,0.014438569068908691,0,0,15.111,15.096,99.9
1007442293,2025-04-30,7.921299301147461,12.3889208984375,0,49.45878125,0,0,69.769,20.31,29.11
1007442293,2025-05-01,0,0,0,18.108819091796875,0,0,18.109,0,0.0
1007442293,2025-05-03,0,0,0,159.6491640625,0,0,159.649,0,0.0
1007442293,2025-05-04,0,0,0,19.99510791015625,0,0,19.995,0,0.0
1007442293,2025-05-05,1.1419052124023437,0,0,49.18391442871094,0,0,50.326,1.142,2.27
1007442293,2025-05-06,1.6868898162841797,5.3676845703125,0,6.8153349609375,0,0,13.87,7.055,50.86
1007442293,2025-05-07,2.705357208251953,12.77442041015625,0,0,0,0,15.48,15.48,100.0
1007442293,2025-05-08,2.304566329956055,5.529212890625,0,7.413064453125,0,0,15.247,7.834,51.38
1007442293,2025-05-09,2.1794484252929687,12.51496142578125,0,0,0,0,14.694,14.694,100.0
1007442293,2025-05-10,0.3269964599609375,0,0,26.989202880859377,0,0,27.316,0.327,1.2
1007442293,2025-05-11,1.0445350952148438,0,0,17.77131262207031,0,0,18.816,1.045,5.55
1007442293,2025-05-12,0,0,0,13.163708007812499,0,0,13.164,0,0.0
1007442293,2025-05-13,1.7756744689941408,6.52491162109375,0,7.589415893554687,0,0,15.89,8.301,52.24
1007442293,2025-05-14,2.0141535034179685,11.66319189453125,0,0,0,0,13.677,13.677,100.0
1007442293,2025-05-16,1.579770050048828,0,0,51.51605249023437,0,0,53.096,1.58,2.98
1007442293,2025-05-17,0,0,0,6.3627041015625,0,0,6.363,0,0.0
1007442293,2025-05-18,0,0,0,27.489552734375,0,0,27.49,0,0.0
1007442293,2025-05-20,0,0,0,40.0648916015625,0,0,40.065,0,0.0
1007442293,2025-05-21,2.3148667907714846,13.11013525390625,0,0,0,0,15.425,15.425,100.0
1007442293,2025-05-22,0,0,0,40.21146533203125,0,0,40.211,0,0.0
1007442293,2025-05-23,0.302609130859375,0,0,67.77091168212891,0,0,68.074,0.303,0.44
1007442293,2025-05-24,1.0029181213378906,0,0,27.516776367187504,0,0,28.52,1.003,3.52
1007442293,2025-05-25,0,0,0,19.4057978515625,0,0,19.406,0,0.0
1007442293,2025-05-26,2.1724061279296873,12.96458203125,0,0,0,0,15.137,15.137,100.0
1007442293,2025-05-27,2.843486938476562,13.62331396484375,0,0,0,0,16.467,16.467,100.0
1007442293,2025-05-28,0,0,0,44.85392944335938,0,0,44.854,0,0.0
1007442293,2025-05-30,1.0698435363769532,0,0,54.729008544921875,0,0,55.799,1.07,1.92
1007442293,2025-05-31,0,0,0,28.5189296875,0,0,28.519,0,0.0
1007442293,2025-06-01,0,0,0,28.238387695312497,0,0,28.238,0,0.0
1007442293,2025-06-02,0,0,0,21.03544140625,0,0,21.035,0,0.0
1007442293,2025-06-03,2.842000305175781,0,0,58.05898779296875,0,0,60.901,2.842,4.67
1007442293,2025-06-04,5.19468359375,0,0,0,0,0,5.195,5.195,100.0
1007442293,2025-06-05,0,0,0,54.49162109375,0,0,54.492,0,0.0
1007442293,2025-06-06,5.21334814453125,0,0,0,0,0,5.213,5.213,100.0
1007442293,2025-06-07,0,0,0,29.9548896484375,0,0,29.955,0,0.0
1007442293,2025-06-08,0.29988372802734375,0,0,3.555720840454102,0,0,3.856,0.3,7.78
1007442293,2025-06-09,2.3990643310546877,5.26414599609375,0,34.762271484375,0,0,42.425,7.663,18.06
1007442293,2025-06-10,0.15356265258789062,0,0,55.609143218994134,0,0,55.763,0.154,0.28
1007442293,2025-06-11,1.0139949340820313,0,0,356.943125,0,0,357.957,1.014,0.28
1007442293,2025-06-12,1.5741346588134766,5.70391162109375,0,9.8018193359375,0,0,17.08,7.278,42.61
1007442293,2025-06-16,2.04436181640625,0,0,66.03477642822266,0,0,68.079,2.044,3.0
1024367440,2025-04-02,0.39416156,0,0,0,0,0,0.394,0.394,100.0
1024367440,2025-04-03,0.646504517,0,0,38.786173828,0,0,39.433,0.647,1.64
1024367440,2025-04-04,1.6500841790000003,3.885481689,0,0,0,0,5.536,5.536,100.0
1024367440,2025-04-05,0.591289627,0,0,3.2681713869999998,0,0,3.859,0.591,15.32
1024367440,2025-04-06,0.592691223,0,0,15.664859985000001,0,0,16.258,0.593,3.65
1024367440,2025-04-07,7.640695534,0,0,5.553780273,0,0,13.194,7.641,57.91
1024367440,2025-04-08,0.860416504,4.9944741210000005,0,9.582864014,0,0,15.438,5.855,37.93
1024367440,2025-04-09,6.640880677,5.500945800999999,0,3.6366456609999998,0,0,15.778,12.142,76.95
1024367440,2025-04-10,1.048287095,0,0,6.478171357000001,0,0,7.526,1.048,13.93
1024367440,2025-04-11,3.8843979490000002,2.010388306,0,3.4079605710000003,0,10.189620116999999,19.492,16.084,82.52
1024367440,2025-04-12,1.226569091,4.889865478000001,0,4.478850098,0,0,10.595,6.116,57.73
1024367440,2025-04-13,0.313579574,0,0,0,0,0,0.314,0.314,100.0
1024367440,2025-04-14,0.325989166,0,0,0,0,0,0.326,0.326,100.0
1024367440,2025-04-15,1.5743966070000002,0,0,27.534960693000002,0,0,29.109,1.574,5.41
1024367440,2025-04-16,0.5259976199999999,0,0,17.864125,0,0,18.39,0.526,2.86
1024367440,2025-04-17,0.9538020469999999,6.059988526,0,0,0,0,7.014,7.014,100.0
1024367440,2025-04-18,0.156372177,17.262802246,0,0,0,7.417246093999999,24.836,24.836,100.0
1024367440,2025-04-19,1.510337211,2.5858151859999996,0,17.91563916,0,0,22.012,4.096,18.61
1024367440,2025-04-20,1.7240395510000002,0,0,23.353435546999997,0,0,25.077,1.724,6.87
1024367440,2025-04-21,2.579067993,11.304305664,0,13.671126953,0,0,27.555,13.883,50.39
1024367440,2025-04-22,0,0,0,15.751121582,0,3.096069946,18.847,3.096,16.43
1024367440,2025-04-23,5.865974181,0,0,0,0,0,5.866,5.866,100.0
1024367440,2025-04-24,0.750033936,0,0,4.0144962159999995,0,0,4.765,0.75,15.74
1024367440,2025-04-25,0,0,0,22.327967407000003,0,0,22.328,0,0.0
1024367440,2025-04-26,2.898377777,0,0,5.951938233,0,6.144037109,14.994,9.042,60.31
1024367440,2025-04-27,0,0,0,2.6600932619999997,0,0,2.66,0,0.0
1024367440,2025-04-28,1.2774539489999999,0,0,0,0,2.887465576,4.165,4.165,100.0
1024367440,2025-04-29,0.612150039,2.795572021,0,0,0,0,3.408,3.408,100.0
1024367440,2025-04-30,1.3246787869999999,6.163131592000001,0,2.177032959,0,2.299541992,11.964,9.787,81.8
1024367440,2025-05-01,0,0,0,5.014278825,0,0,5.014,0,0.0
1024367440,2025-05-02,0.863388047,0,0,0.548017151,0,4.966419678,6.378,5.83,91.41
1024367440,2025-05-03,0,0,0,20.895311524,0,0,20.895,0,0.0
1024367440,2025-05-04,1.075908081,0.90749292,0,12.473868529999999,0,0,14.457,1.983,13.72
1024367440,2025-05-05,0.190694,0,0,4.482114257999999,0,0,4.673,0.191,4.08
1024367440,2025-05-06,1.2330887449999999,0,0,2.7512823490000002,0,0,3.984,1.233,30.95
1024367440,2025-05-07,1.220799561,4.530920654,0,2.925695557,0,0,8.677,5.752,66.28
1024367440,2025-05-08,0.282657867,0,0,0,0,0,0.283,0.283,100.0
1024367440,2025-05-09,0.664660102,0,0,7.379280273,0,0,8.044,0.665,8.26
1024367440,2025-05-10,0.13997467,0,0,11.48736235,0,0,11.627,0.14,1.2
1024367440,2025-05-11,1.556363793,0,0,70.71981762600001,0,0,72.276,1.556,2.15
1024367440,2025-05-12,0.47985202800000004,13.88392041,0,0,0,0,14.364,14.364,100.0
1024367440,2025-05-13,0.657650971,0,0,0.470578796,0,5.36239746,6.491,6.02,92.75
1024367440,2025-05-14,1.369540127,0,0,7.540815002,0,0,8.91,1.37,15.37
1024367440,2025-05-15,3.191444748,6.607803221999999,0,6.651770264,0,0,16.451,9.799,59.57
1024367440,2025-05-16,1.604503925,7.736028931,0,2.913793945,0,0,12.254,9.341,76.22
1024367440,2025-05-17,1.5155957030000002,0,0,6.802792237,0,0,8.318,1.516,18.22
1024367440,2025-05-18,1.073010833,0,0,0,0,0,1.073,1.073,100.0
1024367440,2025-05-19,0.257551178,0,0,1.350306763,0,0,1.608,0.258,16.02
1024367440,2025-05-20,0.556958008,0,0,0.8030813450000001,0,1.3353315430000001,2.695,1.892,70.21
1024367440,2025-05-21,0.47469879200000004,2.794049316,0,5.7402299800000005,0,0,9.009,3.269,36.28
1024367440,2025-05-22,1.3771278839999999,0,0,17.713902955000002,0,0,19.091,1.377,7.21
1024367440,2025-05-23,0.9360122529999999,0,0,2.8505922850000003,0,0,3.787,0.936,24.72
1024367440,2025-05-24,1.9733695680000003,0,0,16.794445556,0,2.0176062019999996,20.785,3.991,19.2
1024367440,2025-05-25,3.0103572990000003,2.585952393,0,32.281071288999996,0,0,37.877,5.596,14.77
1024367440,2025-05-26,0.234306488,5.57803125,0,0,0,0,5.812,5.812,100.0
1024367440,2025-05-27,0.427343201,0,0,18.039983338,0,0,18.467,0.427,2.31
1024367440,2025-05-28,1.329848374,4.379889159999999,0,64.779650147,0,0,70.489,5.71,8.1
1024367440,2025-05-29,1.7932668920000001,4.59167334,0,0,0,0,6.385,6.385,100.0
1024367440,2025-05-30,6.489075776,1.864274475,0,0,0,0,8.353,8.353,100.0
1024367440,2025-05-31,0.350077286,6.834314697,0,1.651603638,0,0,8.836,7.184,81.31
1024367440,2025-06-01,0.255527446,0,0,2.285644531,0,7.138215332,9.679,7.394,76.39
1024367440,2025-06-02,2.22079126,0,0,0,0,0,2.221,2.221,100.0
1024367440,2025-06-03,3.777737792,0,0,3.587302491,0,0,7.365,3.778,51.29
1024367440,2025-06-04,0,0,0,1.8247620850000001,0,11.315350952,13.14,11.315,86.11
1024367440,2025-06-05,0.250821777,0,0,0.487432251,0,0,0.738,0.251,33.97
1024367440,2025-06-06,0.269156067,0,0,0,0,6.212945068,6.482,6.482,100.0
1024367440,2025-06-07,2.661991219,5.027104004,0,16.239861328,0,0,23.929,7.689,32.13
1024367440,2025-06-08,3.0845570369999997,2.18851709,0,0,0,0,5.273,5.273,100.0
1024367440,2025-06-09,2.840621765,0,0,2.279289795,0,0,5.12,2.841,55.48
1024367440,2025-06-10,2.1326395270000003,0,0,4.961048095000001,0,0,7.094,2.133,30.06
1024367440,2025-06-11,0.7163441399999999,7.5841303710000005,0,53.055662979,0,0,61.356,8.3,13.53
1024367440,2025-06-12,1.810402785,5.715190308,0,2.8493208009999997,0,6.932785644,17.308,14.458,83.54
1024367440,2025-06-13,0,0,0,12.844998657000001,4.385027344,0,17.23,4.385,25.45
1024367440,2025-06-14,1.3801748649999999,0,0,21.255333008,0,0,22.636,1.38,6.1
1024367440,2025-06-15,0.600648132,0,0,0,0,0,0.601,0.601,100.0
1024367440,2025-06-16,1.370371085,0,0,161.71997363300002,0,0,163.09,1.37,0.84
1024367440,2025-06-17,0.215664246,0,0,9.612330138999999,0,0,9.828,0.216,2.19
1024367440,2025-06-18,0,0,0,12.277368164,0,0,12.277,0,0.0
103493262,2025-04-09,4.27510811,0,0,0,0,0,4.275,4.275,100.0
103493262,2025-04-10,1.952073975,0,0,0,0,0,1.952,1.952,100.0
103493262,2025-04-11,0,0,0,20.89113086,0,0,20.891,0,0.0
103493262,2025-04-12,0,0,0,23.453486328,0,0,23.453,0,0.0
103493262,2025-04-14,0.09291141500000001,0,0,13.235465089,0,0,13.328,0.093,0.7
103493262,2025-04-16,0,0,0,18.138053650000003,0,0,18.138,0,0.0
103493262,2025-04-17,2.315208741,0,0,0.88153418,0,0,3.197,2.315,72.42
103493262,2025-04-18,0.666499939,0,0,0,0,0,0.666,0.666,100.0
103493262,2025-04-19,2.345880538,0,0,0,0,0,2.346,2.346,100.0
103493262,2025-04-21,1.355020508,0,0,22.918822753999997,0,0,24.274,1.355,5.58
103493262,2025-04-25,0,0,0,7.685648193,0,0,7.686,0,0.0
103493262,2025-04-26,0,0,0,7.637545898,0,0,7.638,0,0.0
103493262,2025-04-27,0,0,0,14.914509521,0,0,14.915,0,0.0
103493262,2025-04-28,1.2418071290000001,0,0,20.629592041,0,0,21.871,1.242,5.68
103493262,2025-04-29,1.604669312,0,0,29.210749022999998,0,0,30.815,1.605,5.21
103493262,2025-04-30,2.263978759,0,0,0,0,0,2.264,2.264,100.0
103493262,2025-05-01,0.052876598000000004,0,0,20.183569335999998,0,0,20.236,0.053,0.26
103493262,2025-05-02,0.09999575799999999,0,0,18.893826172,0,0,18.994,0.1,0.53
103493262,2025-05-03,0.6538403169999999,0,0,80.908587891,0,0,81.562,0.654,0.8
103493262,2025-05-04,0,0,0,25.699782227000004,0,0,25.7,0,0.0
103493262,2025-05-05,2.186165161,0,0,14.183208252,0,0,16.369,2.186,13.36
103493262,2025-05-06,3.2783297129999998,0,0,0,0,0,3.278,3.278,100.0
103493262,2025-05-07,2.380241638,0,0,0,0,0,2.38,2.38,100.0
103493262,2025-05-08,2.199783814,0,0,24.866319824,0,0,27.066,2.2,8.13
103493262,2025-05-09,2.616310974,0,0,11.764750977,0,0,14.381,2.616,18.19
103493262,2025-05-10,0.825384155,0,0,36.86784375,0,0,37.693,0.825,2.19
103493262,2025-05-11,0,0,0,10.256079589999999,0,0,10.256,0,0.0
103493262,2025-05-12,2.081275452,0,0,12.478045898,0,0,14.559,2.081,14.3
103493262,2025-05-13,3.235258667,0,0,3.76663208,0,0,7.002,3.235,46.21
103493262,2025-05-14,0.6979394529999999,0,0,13.133180664000001,0,0,13.831,0.698,5.05
103493262,2025-05-15,4.631810119,0,0,15.364167969,0,0,19.996,4.632,23.16
103493262,2025-05-16,0,0,0,25.142149414000002,0,0,25.142,0,0.0
103493262,2025-05-17,0.9707695000000001,0,0,12.835480224000001,0,0,13.806,0.971,7.03
103493262,2025-05-18,2.3509489749999997,0,0,3.060863403,0,0,5.412,2.351,43.44
103493262,2025-05-19,2.109844971,0,0,6.871527344,0,2.68870874,11.67,4.799,41.12
103493262,2025-05-20,6.671076966,0,0,1.351952148,0,2.366922119,10.39,9.038,86.99
103493262,2025-05-21,0.30028122700000004,0,0,15.387602539,0,0,15.688,0.3,1.91
103493262,2025-05-22,0,0,0,134.235593749,0,0,134.236,0,0.0
103493262,2025-05-23,0,0,0,6.445261231,0,0,6.445,0,0.0
103493262,2025-05-24,0.142391388,0,0,194.76565429800002,0,0,194.908,0.142,0.07
103493262,2025-05-25,1.4976998899999998,0,0,15.639415039000001,0,0,17.137,1.498,8.74
103493262,2025-05-26,4.419260316,0,0,9.024269530999998,0,0,13.444,4.419,32.87
103493262,2025-05-27,4.453582549,0,0,17.269473632,0,0,21.723,4.454,20.5
103493262,2025-05-28,4.55154634,0,0,6.946009277,0,0,11.498,4.552,39.59
103493262,2025-05-29,3.279896424,0,0,0,0,0,3.28,3.28,100.0
103493262,2025-05-30,2.230750595,0,0,8.256095703000002,0,0,10.487,2.231,21.27
103493262,2025-06-01,0.27132993699999997,0,0,6.989422852,0,0,7.261,0.271,3.74
103493262,2025-06-02,3.348864014,0,0,0,0,0,3.349,3.349,100.0
103493262,2025-06-03,3.051502899,0,0,3.858360107,0,0,6.91,3.052,44.16
103493262,2025-06-04,1.0561793210000001,0,0,0,0,0,1.056,1.056,100.0
103493262,2025-06-05,2.1566496579999996,0,0,10.067349853,0,6.039206543000001,18.263,8.196,44.88
103493262,2025-06-06,3.420208313,0,0,0,0,0,3.42,3.42,100.0
103493262,2025-06-07,1.5862995610000001,0,0,7.898385254,0,0,9.485,1.586,16.72
103493262,2025-06-08,1.721009033,0,0,24.210203125,0,0,25.931,1.721,6.64
103493262,2025-06-09,5.793623152,0,0,0,0,0,5.794,5.794,100.0
103493262,2025-06-10,4.563992403,0,0,21.080399414,0,0,25.644,4.564,17.8
103493262,2025-06-11,5.197003174,0,0,23.574869139999997,0,0,28.772,5.197,18.06
103493262,2025-06-12,5.116052857,0,0,0,0,0,5.116,5.116,100.0
103493262,2025-06-13,3.9301998439999997,0,0,2.355403809,0,0,6.286,3.93,62.53
103493262,2025-06-14,0,0,0,17.169342591,0,0,17.169,0,0.0
103493262,2025-06-15,1.3881961219999999,0,0,32.221824097,0,0,33.61,1.388,4.13
103493262,2025-06-16,0.472629067,0,0,13.812168824,0,0,14.285,0.473,3.31
103493262,2025-06-17,1.5296938930000001,0,0,0,0,0,1.53,1.53,100.0
1053572479,2025-04-04,1.250071868,0,0,47.179140625,0,0,48.429,1.25,2.58
1053572479,2025-04-05,2.414852906,0,0,33.019788208,0,0,35.435,2.415,6.81
1053572479,2025-04-06,1.1673700569999998,0,0,39.195245117,0,0,40.363,1.167,2.89
1053572479,2025-04-07,1.254822235,0,0,21.171558593999997,0,0,22.426,1.255,5.6
1053572479,2025-04-08,1.554666817,0,0,49.791556641,0,0,51.346,1.555,3.03
1053572479,2025-04-09,3.1911263430000005,0,0,56.572167237,0,0,59.763,3.191,5.34
1053572479,2025-04-10,3.115356949,0,0,56.680816406000005,0,0,59.796,3.115,5.21
1053572479,2025-04-11,1.2182851559999999,0,0,74.06605371,0,0,75.284,1.218,1.62
1053572479,2025-04-12,2.160264832,0,0,29.123917846999994,0,0,31.284,2.16,6.91
1053572479,2025-04-13,0.8132695240000001,0,0,37.509668945,0,0,38.323,0.813,2.12
1053572479,2025-04-14,0,0,0,5.16572168,0,0,5.166,0,0.0
1053572479,2025-04-15,2.415398559,0,0,78.177152344,0,0,80.593,2.415,3.0
1053572479,2025-04-16,1.089462402,0,0,51.138892578,0,0,52.228,1.089,2.09
1053572479,2025-04-17,2.650597168,0,0,27.351105469,0,0,30.002,2.651,8.83
1053572479,2025-04-18,1.361283722,0,0,45.388778808000005,0,0,46.75,1.361,2.91
1053572479,2025-04-19,0.483872009,0,0,53.688317139,0,0,54.172,0.484,0.89
1053572479,2025-04-20,0.555218994,0,0,0,0,0,0.555,0.555,100.0
1053572479,2025-04-21,0.105278549,0,0,41.089995605,0,0,41.195,0.105,0.26
1053572479,2025-04-22,1.432508575,0,0,50.24830029300001,0,0,51.681,1.433,2.77
1053572479,2025-04-23,0,0,0,95.95388037100001,0,0,95.954,0,0.0
1053572479,2025-04-24,1.121439453,0,0,55.326004883,0,0,56.447,1.121,1.99
1053572479,2025-04-25,0.096488983,0,0,50.22856921499999,0,0,50.325,0.096,0.19
1053572479,2025-04-26,0.959070435,0,0,28.250306397,0,0,29.209,0.959,3.28
1053572479,2025-04-27,0,0,0,29.609908203,0,0,29.61,0,0.0
1053572479,2025-05-06,0,0,0,51.552855468999994,0,0,51.553,0,0.0
1053572479,2025-05-07,0,0,0,49.63036767599999,0,0,49.63,0,0.0
1053572479,2025-05-08,3.308763611,0,0,30.084873047,0,0,33.394,3.309,9.91
1053572479,2025-05-09,2.64447107,0,0,71.271002686,0,0,73.915,2.644,3.58
1053572479,2025-05-10,0.093937347,0,0,0,0,0,0.094,0.094,100.0
1053572479,2025-06-04,0,0,0,18.619246093999998,0,0,18.619,0,0.0
1053572479,2025-06-08,0,0,0,21.832005859000002,0,0,21.832,0,0.0
